Material,Month,Total stck,Total stck_2_,Tot. usage,Tot. usage_2_
37765,7.2023,11,PC,12,PC
37765,8.2023,9,PC,2,PC
37765,9.2023,8,PC,1,PC
37765,10.2023,8,PC,0,PC
37773,1.2021,15,PC,5,PC
37773,2.2021,20,PC,5,PC
37773,3.2021,18,PC,2,PC
37773,4.2021,15,PC,3,PC
37773,5.2021,14,PC,1,PC
37773,6.2021,20,PC,4,PC
37773,7.2021,29,PC,1,PC
37773,8.2021,25,PC,4,PC
37773,9.2021,19,PC,6,PC
37773,10.2021,13,PC,6,PC
37773,11.2021,19,PC,4,PC
37773,12.2021,13,PC,6,PC
37773,1.2022,28,PC,5,PC
37773,2.2022,6,PC,22,PC
37773,3.2022,14,PC,2,PC
37773,4.2022,10,PC,4,PC
37773,5.2022,4,PC,6,PC
37773,6.2022,6,PC,8,PC
37773,7.2022,24,PC,2,PC
37773,8.2022,42,PC,2,PC
37773,9.2022,50,PC,2,PC
37773,10.2022,38,PC,12,PC
37773,11.2022,33,PC,5,PC
37773,12.2022,29,PC,4,PC
37773,1.2023,18,PC,5,PC
37773,2.2023,15,PC,3,PC
37773,3.2023,23,PC,2,PC
37773,4.2023,27,PC,1,PC
37773,5.2023,27,PC,0,PC
37773,6.2023,23,PC,4,PC
37773,7.2023,20,PC,3,PC
37773,8.2023,18,PC,1,PC
37773,9.2023,17,PC,1,PC
37773,10.2023,17,PC,0,PC
37781,1.2021,33,PC,12,PC
37781,2.2021,46,PC,7,PC
37781,3.2021,40,PC,6,PC
37781,4.2021,34,PC,6,PC
37781,5.2021,30,PC,4,PC
37781,6.2021,53,PC,7,PC
37781,7.2021,78,PC,5,PC
37781,8.2021,64,PC,14,PC
37781,9.2021,58,PC,6,PC
37781,10.2021,49,PC,9,PC
37781,11.2021,51,PC,8,PC
37781,12.2021,68,PC,3,PC
37781,1.2022,70,PC,8,PC
37781,2.2022,63,PC,7,PC
37781,3.2022,60,PC,3,PC
37781,4.2022,55,PC,5,PC
37781,5.2022,51,PC,4,PC
37781,6.2022,40,PC,11,PC
37781,7.2022,36,PC,4,PC
37781,8.2022,29,PC,7,PC
37781,9.2022,22,PC,7,PC
37781,10.2022,0,PC,22,PC
37781,11.2022,27,PC,13,PC
37781,12.2022,22,PC,5,PC
37781,1.2023,6,PC,13,PC
37781,2.2023,2,PC,4,PC
37781,3.2023,24,PC,3,PC
37781,4.2023,31,PC,3,PC
37781,5.2023,26,PC,5,PC
37781,6.2023,17,PC,9,PC
37781,7.2023,1,PC,16,PC
37781,8.2023,1,PC,0,PC
37781,9.2023,1,PC,0,PC
37781,10.2023,1,PC,0,PC
37798,1.2021,16,PC,2,PC
37798,2.2021,16,PC,0,PC
37798,3.2021,16,PC,0,PC
37798,4.2021,16,PC,0,PC
37798,5.2021,15,PC,1,PC
37798,6.2021,12,PC,3,PC
37798,7.2021,8,PC,4,PC
37798,8.2021,6,PC,2,PC
37798,9.2021,2,PC,4,PC
37798,10.2021,3,PC,-1,PC
37798,11.2021,16,PC,2,PC
37798,12.2021,13,PC,3,PC
37798,1.2022,22,PC,1,PC
37798,2.2022,22,PC,0,PC
37798,3.2022,21,PC,1,PC
37798,4.2022,21,PC,0,PC
37798,5.2022,18,PC,3,PC
37798,6.2022,28,PC,0,PC
37798,7.2022,28,PC,0,PC
37798,8.2022,28,PC,0,PC
37798,9.2022,28,PC,0,PC
37798,10.2022,25,PC,3,PC
37798,11.2022,64,PC,1,PC
37798,12.2022,63,PC,1,PC
37798,1.2023,62,PC,1,PC
37798,2.2023,61,PC,1,PC
37798,3.2023,58,PC,3,PC
37798,4.2023,58,PC,0,PC
37798,5.2023,58,PC,0,PC
37798,6.2023,55,PC,3,PC
37798,7.2023,52,PC,3,PC
37798,8.2023,48,PC,4,PC
37798,9.2023,46,PC,2,PC
37798,10.2023,46,PC,0,PC
37805,1.2021,0,PC,0,PC
37805,2.2021,0,PC,0,PC
37805,3.2021,0,PC,0,PC
37805,4.2021,0,PC,0,PC
37805,5.2021,0,PC,0,PC
37805,6.2021,0,PC,0,PC
37805,7.2021,0,PC,0,PC
37805,8.2021,0,PC,0,PC
37805,9.2021,0,PC,0,PC
37805,10.2021,0,PC,0,PC
37805,11.2021,0,PC,0,PC
37805,12.2021,0,PC,0,PC
37805,1.2022,0,PC,0,PC
37805,2.2022,0,PC,0,PC
37805,3.2022,0,PC,0,PC
37805,4.2022,0,PC,0,PC
37805,5.2022,0,PC,0,PC
37805,6.2022,0,PC,0,PC
37805,7.2022,0,PC,0,PC
37805,8.2022,0,PC,0,PC
37805,9.2022,0,PC,0,PC
37805,10.2022,0,PC,0,PC
37805,11.2022,0,PC,0,PC
37805,12.2022,0,PC,0,PC
37805,1.2023,0,PC,0,PC
37805,2.2023,0,PC,0,PC
37805,3.2023,0,PC,0,PC
37805,4.2023,0,PC,0,PC
37805,5.2023,0,PC,0,PC
37805,6.2023,0,PC,0,PC
37805,7.2023,0,PC,0,PC
37805,8.2023,0,PC,0,PC
37805,9.2023,0,PC,0,PC
37805,10.2023,0,PC,0,PC
37813,1.2021,0,PC,0,PC
37813,2.2021,0,PC,0,PC
37813,3.2021,0,PC,0,PC
37813,4.2021,0,PC,0,PC
37813,5.2021,0,PC,0,PC
37813,6.2021,0,PC,0,PC
37813,7.2021,0,PC,0,PC
37813,8.2021,0,PC,0,PC
37813,9.2021,0,PC,0,PC
37813,10.2021,0,PC,0,PC
37813,11.2021,0,PC,0,PC
37813,12.2021,0,PC,0,PC
37813,1.2022,0,PC,0,PC
37813,2.2022,0,PC,0,PC
37813,3.2022,0,PC,0,PC
37813,4.2022,0,PC,0,PC
37813,5.2022,0,PC,0,PC
37813,6.2022,0,PC,0,PC
37813,7.2022,0,PC,0,PC
37813,8.2022,0,PC,0,PC
37813,9.2022,0,PC,0,PC
37813,10.2022,0,PC,0,PC
37813,11.2022,0,PC,0,PC
37813,12.2022,0,PC,0,PC
37813,1.2023,0,PC,0,PC
37813,2.2023,0,PC,0,PC
37813,3.2023,0,PC,0,PC
37813,4.2023,0,PC,0,PC
37813,5.2023,0,PC,0,PC
37813,6.2023,0,PC,0,PC
37813,7.2023,0,PC,0,PC
37813,8.2023,0,PC,0,PC
37813,9.2023,0,PC,0,PC
37813,10.2023,0,PC,0,PC
37821,1.2021,0,PC,0,PC
37821,2.2021,0,PC,0,PC
37821,3.2021,0,PC,0,PC
37821,4.2021,0,PC,0,PC
37821,5.2021,0,PC,0,PC
37821,6.2021,0,PC,0,PC
37821,7.2021,0,PC,0,PC
37821,8.2021,0,PC,0,PC
37821,9.2021,0,PC,0,PC
37821,10.2021,0,PC,0,PC
37821,11.2021,0,PC,0,PC
37821,12.2021,0,PC,0,PC
37821,1.2022,0,PC,0,PC
37821,2.2022,0,PC,0,PC
37821,3.2022,0,PC,0,PC
37821,4.2022,0,PC,0,PC
37821,5.2022,0,PC,0,PC
37821,6.2022,0,PC,0,PC
37821,7.2022,0,PC,0,PC
37821,8.2022,0,PC,0,PC
37821,9.2022,0,PC,0,PC
37821,10.2022,0,PC,0,PC
37821,11.2022,0,PC,0,PC
37821,12.2022,0,PC,0,PC
37821,1.2023,0,PC,0,PC
37821,2.2023,0,PC,0,PC
37821,3.2023,0,PC,0,PC
37821,4.2023,0,PC,0,PC
37821,5.2023,0,PC,0,PC
37821,6.2023,0,PC,0,PC
37821,7.2023,0,PC,0,PC
37821,8.2023,0,PC,0,PC
37821,9.2023,0,PC,0,PC
37821,10.2023,0,PC,0,PC
37838,1.2021,0,PC,0,PC
37838,2.2021,0,PC,0,PC
37838,3.2021,0,PC,0,PC
37838,4.2021,0,PC,0,PC
37838,5.2021,1,PC,-1,PC
37838,6.2021,1,PC,0,PC
37838,7.2021,1,PC,0,PC
37838,8.2021,1,PC,0,PC
37838,9.2021,1,PC,0,PC
37838,10.2021,1,PC,0,PC
37838,11.2021,1,PC,0,PC
37838,12.2021,1,PC,0,PC
37838,1.2022,1,PC,0,PC
37838,2.2022,1,PC,0,PC
37838,3.2022,1,PC,0,PC
37838,4.2022,1,PC,0,PC
37838,5.2022,1,PC,0,PC
37838,6.2022,1,PC,0,PC
37838,7.2022,1,PC,0,PC
37838,8.2022,1,PC,0,PC
37838,9.2022,1,PC,0,PC
37838,10.2022,1,PC,0,PC
37838,11.2022,1,PC,0,PC
37838,12.2022,1,PC,0,PC
37838,1.2023,1,PC,0,PC
37838,2.2023,1,PC,0,PC
37838,3.2023,1,PC,0,PC
37838,4.2023,1,PC,0,PC
37838,5.2023,1,PC,0,PC
37838,6.2023,1,PC,0,PC
37838,7.2023,1,PC,0,PC
37838,8.2023,1,PC,0,PC
37838,9.2023,1,PC,0,PC
37838,10.2023,1,PC,0,PC
37862,1.2021,33,PC,81,PC
37862,2.2021,72,PC,31,PC
37862,3.2021,116,PC,26,PC
37862,4.2021,159,PC,27,PC
37862,5.2021,115,PC,44,PC
37862,6.2021,71,PC,44,PC
37862,7.2021,97,PC,54,PC
37862,8.2021,56,PC,41,PC
37862,9.2021,145,PC,51,PC
37862,10.2021,152,PC,53,PC
37862,11.2021,86,PC,66,PC
37862,12.2021,161,PC,65,PC
37862,1.2022,209,PC,52,PC
37862,2.2022,34,PC,175,PC
37862,3.2022,91,PC,43,PC
37862,4.2022,54,PC,37,PC
37862,5.2022,112,PC,42,PC
37862,6.2022,69,PC,43,PC
37862,7.2022,331,PC,38,PC
37862,8.2022,304,PC,27,PC
37862,9.2022,356,PC,28,PC
37862,10.2022,298,PC,58,PC
37862,11.2022,240,PC,58,PC
37862,12.2022,72,PC,228,PC
37862,1.2023,21,PC,51,PC
37862,2.2023,17,PC,4,PC
37862,3.2023,125,PC,11,PC
37862,4.2023,162,PC,13,PC
37862,5.2023,108,PC,54,PC
37862,6.2023,86,PC,22,PC
37862,7.2023,67,PC,19,PC
37862,8.2023,59,PC,8,PC
37862,9.2023,47,PC,12,PC
37862,10.2023,47,PC,0,PC
37879,1.2021,31,PC,7,PC
37879,2.2021,39,PC,2,PC
37879,3.2021,36,PC,3,PC
37879,4.2021,41,PC,5,PC
37879,5.2021,38,PC,3,PC
37879,6.2021,24,PC,14,PC
37879,7.2021,14,PC,10,PC
37879,8.2021,11,PC,3,PC
37879,9.2021,75,PC,6,PC
37879,10.2021,85,PC,10,PC
37879,11.2021,72,PC,13,PC
37879,12.2021,67,PC,5,PC
37879,1.2022,69,PC,8,PC
37879,2.2022,9,PC,60,PC
37879,3.2022,5,PC,4,PC
37879,4.2022,1,PC,4,PC
37879,5.2022,10,PC,1,PC
37879,6.2022,11,PC,9,PC
37879,7.2022,8,PC,3,PC
37879,8.2022,42,PC,6,PC
37879,9.2022,43,PC,4,PC
37879,10.2022,39,PC,4,PC
37879,11.2022,32,PC,7,PC
37879,12.2022,28,PC,4,PC
37879,1.2023,18,PC,10,PC
37879,2.2023,6,PC,12,PC
37879,3.2023,11,PC,5,PC
37879,4.2023,19,PC,2,PC
37879,5.2023,17,PC,2,PC
37879,6.2023,14,PC,3,PC
37879,7.2023,10,PC,4,PC
37879,8.2023,7,PC,3,PC
37879,9.2023,3,PC,4,PC
37879,10.2023,3,PC,0,PC
37887,1.2021,8,PC,11,PC
37887,2.2021,14,PC,4,PC
37887,3.2021,23,PC,11,PC
37887,4.2021,26,PC,7,PC
37887,5.2021,11,PC,15,PC
37887,6.2021,27,PC,9,PC
37887,7.2021,12,PC,15,PC
37887,8.2021,3,PC,9,PC
37887,9.2021,58,PC,5,PC
37887,10.2021,72,PC,6,PC
37887,11.2021,63,PC,9,PC
37887,12.2021,70,PC,13,PC
37887,1.2022,68,PC,12,PC
37887,2.2022,64,PC,4,PC
37887,3.2022,60,PC,4,PC
37887,4.2022,51,PC,9,PC
37887,5.2022,36,PC,15,PC
37887,6.2022,15,PC,21,PC
37887,7.2022,5,PC,20,PC
37887,8.2022,1,PC,4,PC
37887,9.2022,11,PC,10,PC
37887,10.2022,14,PC,17,PC
37887,11.2022,22,PC,12,PC
37887,12.2022,42,PC,15,PC
37887,1.2023,6,PC,21,PC
37887,2.2023,1,PC,5,PC
37887,3.2023,16,PC,5,PC
37887,4.2023,23,PC,2,PC
37887,5.2023,16,PC,7,PC
37887,6.2023,11,PC,5,PC
37887,7.2023,4,PC,7,PC
37887,8.2023,1,PC,3,PC
37887,9.2023,1,PC,0,PC
37887,10.2023,1,PC,0,PC
37895,1.2021,4,PC,2,PC
37895,2.2021,12,PC,2,PC
37895,3.2021,22,PC,0,PC
37895,4.2021,30,PC,2,PC
37895,5.2021,29,PC,1,PC
37895,6.2021,37,PC,2,PC
37895,7.2021,34,PC,3,PC
37895,8.2021,29,PC,5,PC
37895,9.2021,27,PC,2,PC
37895,10.2021,24,PC,3,PC
37895,11.2021,21,PC,3,PC
37895,12.2021,20,PC,1,PC
37895,1.2022,13,PC,7,PC
37895,2.2022,12,PC,1,PC
37895,3.2022,10,PC,2,PC
37895,4.2022,7,PC,3,PC
37895,5.2022,1,PC,6,PC
37895,6.2022,10,PC,1,PC
37895,7.2022,10,PC,0,PC
37895,8.2022,27,PC,3,PC
37895,9.2022,29,PC,3,PC
37895,10.2022,29,PC,0,PC
37895,11.2022,26,PC,3,PC
37895,12.2022,25,PC,1,PC
37895,1.2023,24,PC,1,PC
37895,2.2023,21,PC,3,PC
37895,3.2023,39,PC,2,PC
37895,4.2023,48,PC,1,PC
37895,5.2023,47,PC,1,PC
37895,6.2023,46,PC,1,PC
37895,7.2023,43,PC,3,PC
37895,8.2023,31,PC,12,PC
37895,9.2023,25,PC,6,PC
37895,10.2023,25,PC,0,PC
37902,1.2021,1,PC,19,PC
37902,2.2021,3,PC,8,PC
37902,3.2021,48,PC,15,PC
37902,4.2021,55,PC,13,PC
37902,5.2021,84,PC,12,PC
37902,6.2021,59,PC,25,PC
37902,7.2021,74,PC,15,PC
37902,8.2021,83,PC,21,PC
37902,9.2021,63,PC,50,PC
37902,10.2021,54,PC,9,PC
37902,11.2021,48,PC,16,PC
37902,12.2021,51,PC,17,PC
37902,1.2022,28,PC,33,PC
37902,2.2022,23,PC,15,PC
37902,3.2022,17,PC,6,PC
37902,4.2022,21,PC,6,PC
37902,5.2022,54,PC,7,PC
37902,6.2022,70,PC,14,PC
37902,7.2022,48,PC,32,PC
37902,8.2022,40,PC,8,PC
37902,9.2022,42,PC,8,PC
37902,10.2022,36,PC,6,PC
37902,11.2022,27,PC,9,PC
37902,12.2022,32,PC,15,PC
37902,1.2023,31,PC,11,PC
37902,2.2023,37,PC,4,PC
37902,3.2023,80,PC,7,PC
37902,4.2023,93,PC,7,PC
37902,5.2023,92,PC,11,PC
37902,6.2023,90,PC,12,PC
37902,7.2023,94,PC,16,PC
37902,8.2023,82,PC,22,PC
37902,9.2023,62,PC,30,PC
37902,10.2023,117,PC,155,PC
37919,1.2021,16,PC,19,PC
37919,2.2021,15,PC,1,PC
37919,3.2021,15,PC,5,PC
37919,4.2021,21,PC,16,PC
37919,5.2021,58,PC,302,PC
37919,6.2021,68,PC,20,PC
37919,7.2021,74,PC,4,PC
37919,8.2021,77,PC,7,PC
37919,9.2021,79,PC,110,PC
37919,10.2021,89,PC,5,PC
37919,11.2021,83,PC,6,PC
37919,12.2021,75,PC,8,PC
37919,1.2022,27,PC,123,PC
37919,2.2022,23,PC,3,PC
37919,3.2022,16,PC,7,PC
37919,4.2022,15,PC,1,PC
37919,5.2022,41,PC,4,PC
37919,6.2022,37,PC,4,PC
37919,7.2022,42,PC,5,PC
37919,8.2022,51,PC,1,PC
37919,9.2022,57,PC,4,PC
37919,10.2022,51,PC,6,PC
37919,11.2022,68,PC,2,PC
37919,12.2022,60,PC,8,PC
37919,1.2023,40,PC,20,PC
37919,2.2023,42,PC,10,PC
37919,3.2023,127,PC,7,PC
37919,4.2023,49,PC,98,PC
37919,5.2023,243,PC,89,PC
37919,6.2023,103,PC,190,PC
37919,7.2023,105,PC,35,PC
37919,8.2023,142,PC,16,PC
37919,9.2023,157,PC,5,PC
37919,10.2023,156,PC,126,PC
37927,1.2021,3,PC,22,PC
37927,2.2021,25,PC,9,PC
37927,3.2021,61,PC,14,PC
37927,4.2021,63,PC,13,PC
37927,5.2021,87,PC,21,PC
37927,6.2021,36,PC,51,PC
37927,7.2021,17,PC,29,PC
37927,8.2021,40,PC,55,PC
37927,9.2021,76,PC,34,PC
37927,10.2021,78,PC,18,PC
37927,11.2021,70,PC,48,PC
37927,12.2021,24,PC,46,PC
37927,1.2022,16,PC,38,PC
37927,2.2022,23,PC,13,PC
37927,3.2022,2,PC,21,PC
37927,4.2022,0,PC,12,PC
37927,5.2022,22,PC,8,PC
37927,6.2022,41,PC,11,PC
37927,7.2022,63,PC,8,PC
37927,8.2022,204,PC,7,PC
37927,9.2022,60,PC,154,PC
37927,10.2022,56,PC,14,PC
37927,11.2022,42,PC,14,PC
37927,12.2022,24,PC,18,PC
37927,1.2023,14,PC,10,PC
37927,2.2023,0,PC,14,PC
37927,3.2023,46,PC,4,PC
37927,4.2023,129,PC,42,PC
37927,5.2023,105,PC,149,PC
37927,6.2023,100,PC,75,PC
37927,7.2023,102,PC,166,PC
37927,8.2023,24,PC,118,PC
37927,9.2023,15,PC,87,PC
37927,10.2023,188,PC,107,PC
37935,1.2021,17,PC,30,PC
37935,2.2021,11,PC,21,PC
37935,3.2021,14,PC,61,PC
37935,4.2021,22,PC,70,PC
37935,5.2021,94,PC,92,PC
37935,6.2021,44,PC,150,PC
37935,7.2021,64,PC,157,PC
37935,8.2021,107,PC,334,PC
37935,9.2021,90,PC,154,PC
37935,10.2021,95,PC,49,PC
37935,11.2021,72,PC,33,PC
37935,12.2021,35,PC,37,PC
37935,1.2022,13,PC,247,PC
37935,2.2022,10,PC,3,PC
37935,3.2022,43,PC,95,PC
37935,4.2022,37,PC,78,PC
37935,5.2022,230,PC,30,PC
37935,6.2022,252,PC,28,PC
37935,7.2022,187,PC,91,PC
37935,8.2022,229,PC,18,PC
37935,9.2022,177,PC,200,PC
37935,10.2022,228,PC,396,PC
37935,11.2022,231,PC,336,PC
37935,12.2022,308,PC,328,PC
37935,1.2023,167,PC,151,PC
37935,2.2023,42,PC,125,PC
37935,3.2023,20,PC,41,PC
37935,4.2023,153,PC,269,PC
37935,5.2023,313,PC,164,PC
37935,6.2023,250,PC,375,PC
37935,7.2023,410,PC,251,PC
37935,8.2023,380,PC,288,PC
37935,9.2023,424,PC,128,PC
37935,10.2023,469,PC,377,PC
37968,1.2021,0,PC,0,PC
37968,2.2021,0,PC,0,PC
37968,3.2021,0,PC,0,PC
37968,4.2021,0,PC,0,PC
37968,5.2021,0,PC,0,PC
37968,6.2021,0,PC,0,PC
37968,7.2021,0,PC,0,PC
37968,8.2021,0,PC,0,PC
37968,9.2021,0,PC,0,PC
37968,10.2021,0,PC,0,PC
37968,11.2021,0,PC,0,PC
37968,12.2021,0,PC,0,PC
37968,1.2022,0,PC,0,PC
37968,2.2022,0,PC,0,PC
37968,3.2022,0,PC,0,PC
37968,4.2022,0,PC,0,PC
37968,5.2022,0,PC,0,PC
37968,6.2022,0,PC,0,PC
37968,7.2022,0,PC,0,PC
37968,8.2022,0,PC,0,PC
37968,9.2022,0,PC,0,PC
37968,10.2022,0,PC,0,PC
37968,11.2022,0,PC,0,PC
37968,12.2022,0,PC,0,PC
37968,1.2023,0,PC,0,PC
37968,2.2023,0,PC,0,PC
37968,3.2023,0,PC,0,PC
37968,4.2023,0,PC,0,PC
37968,5.2023,0,PC,0,PC
37968,6.2023,0,PC,0,PC
37968,7.2023,0,PC,0,PC
37968,8.2023,0,PC,0,PC
37968,9.2023,0,PC,0,PC
37968,10.2023,0,PC,0,PC
37976,1.2021,0,PC,0,PC
37976,2.2021,0,PC,0,PC
37976,3.2021,0,PC,0,PC
37976,4.2021,0,PC,0,PC
37976,5.2021,0,PC,0,PC
37976,6.2021,0,PC,0,PC
37976,7.2021,0,PC,0,PC
37976,8.2021,0,PC,0,PC
37976,9.2021,0,PC,0,PC
37976,10.2021,0,PC,0,PC
37976,11.2021,0,PC,0,PC
37976,12.2021,0,PC,0,PC
37976,1.2022,0,PC,0,PC
37976,2.2022,0,PC,0,PC
37976,3.2022,0,PC,0,PC
37976,4.2022,0,PC,0,PC
37976,5.2022,0,PC,0,PC
37976,6.2022,0,PC,0,PC
37976,7.2022,0,PC,0,PC
37976,8.2022,0,PC,0,PC
37976,9.2022,0,PC,0,PC
37976,10.2022,0,PC,0,PC
37976,11.2022,0,PC,0,PC
37976,12.2022,0,PC,0,PC
37976,1.2023,0,PC,0,PC
37976,2.2023,0,PC,0,PC
37976,3.2023,0,PC,0,PC
37976,4.2023,0,PC,0,PC
37976,5.2023,0,PC,0,PC
37976,6.2023,0,PC,0,PC
37976,7.2023,0,PC,0,PC
37976,8.2023,0,PC,0,PC
37976,9.2023,0,PC,0,PC
37976,10.2023,0,PC,0,PC
37984,1.2021,0,PC,0,PC
37984,2.2021,0,PC,0,PC
37984,3.2021,0,PC,0,PC
37984,4.2021,0,PC,0,PC
37984,5.2021,0,PC,0,PC
37984,6.2021,0,PC,0,PC
37984,7.2021,0,PC,0,PC
37984,8.2021,0,PC,0,PC
37984,9.2021,0,PC,0,PC
37984,10.2021,0,PC,0,PC
37984,11.2021,0,PC,0,PC
37984,12.2021,0,PC,0,PC
37984,1.2022,0,PC,0,PC
37984,2.2022,0,PC,0,PC
37984,3.2022,0,PC,0,PC
37984,4.2022,0,PC,0,PC
37984,5.2022,0,PC,0,PC
37984,6.2022,0,PC,0,PC
37984,7.2022,0,PC,0,PC
37984,8.2022,0,PC,0,PC
37984,9.2022,0,PC,0,PC
37984,10.2022,0,PC,0,PC
37984,11.2022,0,PC,0,PC
37984,12.2022,0,PC,0,PC
37984,1.2023,0,PC,0,PC
37984,2.2023,0,PC,0,PC
37984,3.2023,0,PC,0,PC
37984,4.2023,0,PC,0,PC
37984,5.2023,0,PC,0,PC
37984,6.2023,0,PC,0,PC
37984,7.2023,0,PC,0,PC
37984,8.2023,0,PC,0,PC
37984,9.2023,0,PC,0,PC
37984,10.2023,0,PC,0,PC
37992,1.2021,0,PC,0,PC
37992,2.2021,0,PC,0,PC
37992,3.2021,0,PC,0,PC
37992,4.2021,0,PC,0,PC
37992,5.2021,0,PC,0,PC
37992,6.2021,0,PC,0,PC
37992,7.2021,0,PC,0,PC
37992,8.2021,0,PC,0,PC
37992,9.2021,0,PC,0,PC
37992,10.2021,0,PC,0,PC
37992,11.2021,0,PC,0,PC
37992,12.2021,0,PC,0,PC
37992,1.2022,0,PC,0,PC
37992,2.2022,0,PC,0,PC
37992,3.2022,0,PC,0,PC
37992,4.2022,0,PC,0,PC
37992,5.2022,0,PC,0,PC
37992,6.2022,0,PC,0,PC
37992,7.2022,0,PC,0,PC
37992,8.2022,0,PC,0,PC
37992,9.2022,0,PC,0,PC
37992,10.2022,0,PC,0,PC
37992,11.2022,0,PC,0,PC
37992,12.2022,0,PC,0,PC
37992,1.2023,0,PC,0,PC
37992,2.2023,0,PC,0,PC
37992,3.2023,0,PC,0,PC
37992,4.2023,0,PC,0,PC
37992,5.2023,0,PC,0,PC
37992,6.2023,0,PC,0,PC
37992,7.2023,0,PC,0,PC
37992,8.2023,0,PC,0,PC
37992,9.2023,0,PC,0,PC
37992,10.2023,0,PC,0,PC
38015,1.2021,30,PC,0,PC
38015,2.2021,30,PC,0,PC
38015,3.2021,31,PC,480,PC
38015,4.2021,9,PC,324,PC
38015,5.2021,7,PC,160,PC
38015,6.2021,102,PC,336,PC
38015,7.2021,8,PC,444,PC
38015,8.2021,10,PC,375,PC
38015,9.2021,53,PC,224,PC
38015,10.2021,5,PC,100,PC
38015,11.2021,60,PC,75,PC
38015,12.2021,4,PC,147,PC
38015,1.2022,10,PC,138,PC
38015,2.2022,56,PC,63,PC
38015,3.2022,15,PC,498,PC
38015,4.2022,14,PC,137,PC
38015,5.2022,61,PC,33,PC
38015,6.2022,55,PC,53,PC
38015,7.2022,67,PC,0,PC
38015,8.2022,66,PC,222,PC
38015,9.2022,62,PC,286,PC
38015,10.2022,89,PC,240,PC
38015,11.2022,59,PC,30,PC
38015,12.2022,11,PC,78,PC
38015,1.2023,2,PC,115,PC
38015,2.2023,2,PC,86,PC
38015,3.2023,27,PC,132,PC
38015,4.2023,27,PC,0,PC
38015,5.2023,0,PC,27,PC
38015,6.2023,4,PC,114,PC
38015,7.2023,8,PC,1300,PC
38015,8.2023,68,PC,306,PC
38015,9.2023,43,PC,556,PC
38015,10.2023,34,PC,627,PC
38031,1.2021,30,PC,3,PC
38031,2.2021,30,PC,0,PC
38031,3.2021,20,PC,388,PC
38031,4.2021,57,PC,223,PC
38031,5.2021,149,PC,110,PC
38031,6.2021,81,PC,310,PC
38031,7.2021,4,PC,365,PC
38031,8.2021,13,PC,402,PC
38031,9.2021,39,PC,188,PC
38031,10.2021,41,PC,31,PC
38031,11.2021,88,PC,46,PC
38031,12.2021,11,PC,168,PC
38031,1.2022,39,PC,132,PC
38031,2.2022,71,PC,98,PC
38031,3.2022,16,PC,511,PC
38031,4.2022,13,PC,127,PC
38031,5.2022,63,PC,48,PC
38031,6.2022,54,PC,14,PC
38031,7.2022,69,PC,1,PC
38031,8.2022,71,PC,240,PC
38031,9.2022,345,PC,318,PC
38031,10.2022,110,PC,299,PC
38031,11.2022,66,PC,44,PC
38031,12.2022,15,PC,81,PC
38031,1.2023,3,PC,121,PC
38031,2.2023,3,PC,100,PC
38031,3.2023,22,PC,108,PC
38031,4.2023,23,PC,-1,PC
38031,5.2023,1,PC,22,PC
38031,6.2023,5,PC,222,PC
38031,7.2023,5,PC,1078,PC
38031,8.2023,61,PC,387,PC
38031,9.2023,3,PC,723,PC
38031,10.2023,3,PC,776,PC
38056,1.2021,11,PC,0,PC
38056,2.2021,16,PC,0,PC
38056,3.2021,10,PC,204,PC
38056,4.2021,16,PC,0,PC
38056,5.2021,16,PC,0,PC
38056,6.2021,16,PC,0,PC
38056,7.2021,26,PC,0,PC
38056,8.2021,32,PC,0,PC
38056,9.2021,31,PC,1,PC
38056,10.2021,31,PC,0,PC
38056,11.2021,35,PC,-4,PC
38056,12.2021,34,PC,1,PC
38056,1.2022,34,PC,0,PC
38056,2.2022,34,PC,0,PC
38056,3.2022,26,PC,8,PC
38056,4.2022,24,PC,2,PC
38056,5.2022,23,PC,1,PC
38056,6.2022,23,PC,0,PC
38056,7.2022,28,PC,0,PC
38056,8.2022,11,PC,120,PC
38056,9.2022,13,PC,3,PC
38056,10.2022,28,PC,0,PC
38056,11.2022,28,PC,0,PC
38056,12.2022,27,PC,1,PC
38056,1.2023,27,PC,2,PC
38056,2.2023,28,PC,1,PC
38056,3.2023,28,PC,0,PC
38056,4.2023,28,PC,0,PC
38056,5.2023,22,PC,6,PC
38056,6.2023,22,PC,0,PC
38056,7.2023,26,PC,36,PC
38056,8.2023,24,PC,21,PC
38056,9.2023,10,PC,14,PC
38056,10.2023,9,PC,1,PC
38072,1.2021,6,PC,0,PC
38072,2.2021,6,PC,0,PC
38072,3.2021,7,PC,135,PC
38072,4.2021,5,PC,2,PC
38072,5.2021,5,PC,0,PC
38072,6.2021,5,PC,0,PC
38072,7.2021,21,PC,0,PC
38072,8.2021,21,PC,0,PC
38072,9.2021,11,PC,10,PC
38072,10.2021,15,PC,0,PC
38072,11.2021,5,PC,30,PC
38072,12.2021,10,PC,0,PC
38072,1.2022,16,PC,0,PC
38072,2.2022,16,PC,0,PC
38072,3.2022,15,PC,6,PC
38072,4.2022,15,PC,0,PC
38072,5.2022,16,PC,-1,PC
38072,6.2022,15,PC,1,PC
38072,7.2022,15,PC,0,PC
38072,8.2022,9,PC,121,PC
38072,9.2022,12,PC,2,PC
38072,10.2022,16,PC,0,PC
38072,11.2022,17,PC,0,PC
